Orden,Sitios,Gobierno_local,codigo,Fecha,Mes,Año,Año-mes,Campaña-Año,Campaña,Tem_agua,Tem_aire,OD,pH,Turbiedad_NTU,Olores,Color,Espumas,Mat_susp,colif_totales_ufc_100ml,colif_fecales_ufc_100ml,escher_coli_ufc_100ml,enteroc_ufc_100ml,Nitrato_mg_l,NH4_mg_l,P_de_ortof_mg_l,P_total_l_mg_l,DQO_mg_l,DBO_mg_l,Fosf_ortofos_mg_l,solidos_totales_mg_l,Hidr_Deriv_Petr_ug_l,Cr_total_mg_l,Cd_total_mg_l,Microcistina_ug_l,Clorofila_a_ug_l,ICA,Calidad_de_agua
20,CLUB DE PESCA = PUNTA CARRASCO,CABA,CA046,15/08/2018,8,2018,08-2018,03-2018,invierno,15,0,8,8,25,,,,,0,0,0,,6,0,0,0,50,5,0,,,0.02,0.02,0.5,10,62,Deteriorada
19,MIRADOR TOMA DE AGUA,CABA,CA044,15/08/2018,8,2018,08-2018,03-2018,invierno,15,0,8,8,29,,,,,0,0,0,,6,0,0,1,50,5,0,,,0.02,0.02,0.5,10,58,Muy deteriorada
41,Berisso - La Balandra,Berisso,BS093,15/08/2018,8,2018,08-2018,03-2018,invierno,11,0,11,8,59,presencia,ausencia,presencia,presencia,400,0,400,80,6,0,0,1,68,14,0,,81,5,1,0.5,45150,43,Deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,24/02/2021,2,2021,02-2021,01-2021,verano,27,28,6,8,35,ausencia,ausencia,ausencia,presencia,7600,0,7000,270,6,0,0,1,30,2,0,,100,5,0.001,0.15,1,42,Extremadamente deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,04/05/2022,5,2022,05-2022,02-2022,otoño,17,17,18,10,60,ausencia,ausencia,ausencia,ausencia,20000,0,1000,800,6,0,0,1,59,18,0,,0,7,0.001,0.15,10,40,Extremadamente deteriorada
30,Berazategui – Calle 11 y costa y salida cloaca (BZ 078),Berazategui,BZ078,04/05/2022,5,2022,05-2022,02-2022,otoño,16,15,11,9,60,presencia,ausencia,ausencia,ausencia,70000,0,2000,370,6,0,0,1,62,16,1,,0,7,0.001,0.15,10,36,Extremadamente deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,31/10/2022,10,2022,10-2022,04-2022,primavera,19,12,9,8,34,ausencia,ausencia,ausencia,ausencia,600,0,500,270,6,0,0,1,48,,0,,100,8,0.001,0.15,11.7,40,Extremadamente deteriorada
33,Boca Cerrada (Res.Nat. Punta Lara),Boca Cerrada (Res.Nat. Punta Lara),EN-extra,31/10/2022,10,2022,10-2022,04-2022,primavera,0,10,0,0,39,ausencia,ausencia,ausencia,ausencia,150,0,100,30,6,0,0,1,72,,0,,100,10,0.001,0.15,74.2,41,Extremadamente deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,19/05/2021,5,2021,05-2021,02-2021,otoño,14,12,11,9,30,ausencia,ausencia,ausencia,ausencia,400,0,30,10,6,0,0,0,3,2,0,,45,100,0.005,10,0,72,Deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,19/05/2021,5,2021,05-2021,02-2021,otoño,13,16,12,9,33,ausencia,ausencia,ausencia,ausencia,29000,0,1000,800,6,0,0,0,10,4,0,,75,100,0.005,10,0,41,Extremadamente deteriorada
5,RIO RECONQUISTA Y RIO LUJAN,Tigre,TI004,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,8,9,392,,,,,2340,0,1620,190,6,0,1,1,22,5,0,,655,0.01,5,0.5,2659,35,Extremadamente deteriorada
6,RIO TIGRE 100 MTS ANTES RÍO LUJAN,Tigre,TI005,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,9,8,263,,,,,2140,0,1230,180,6,0,1,1,11,5,0,,131,0.01,5,0.5,1942,40,Muy deteriorada
4,RIO CARAPACHAY Y ARROYO GALLO,Tigre,TI003,21/03/2018,3,2018,03-2018,01-2018,verano,24,0,7,9,368,,,,,2560,0,1560,10,6,0,1,1,10,5,0,,50,0.01,5,0.5,1907,42,Extremadamente deteriorada
3,CANAL ALIVIADOR 100 MTS R LUJAN,Tigre,TI002,21/03/2018,3,2018,03-2018,01-2018,verano,23,0,7,8,336,,,,,2560,0,1750,210,6,0,1,1,10,5,0,,375,0.01,5,0.5,1872,39,Extremadamente deteriorada
2,RIO LUJAN Y ARROYO CARAGUATA,Tigre,TI006,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,8,8,398,,,,,2180,0,210,10,6,0,1,1,28,5,0,,954,0.01,5,0.5,875,44,Extremadamente deteriorada
7,RIO LUJAN y CANAL SAN FERNANDO,Tigre,TI007,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,7,8,312,,,,,2580,0,1250,110,6,0,1,1,10,5,0,,50,0.01,5,0.5,247,46,Muy deteriorada
9,ARROYO ABRA VIEJA Y ARROYO STA ROSA,Tigre,TI009,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,10,8,309,,,,,1630,0,1260,70,6,0,1,1,10,5,0,,330,0.01,5,0.5,50,47,
34,CAMPING EVA PERON,Ensenada,EN081,27/10/2021,10,2021,10-2021,04-2021,primavera,23,27,12,9,45,ausencia,ausencia,ausencia,ausencia,300,0,20,4,7,0,0,0,82,7,0,,100,0.005,0.001,0.2,11036,58,Muy deteriorada
38,Balneario Palo Blanco,Berisso,BS092,31/10/2022,10,2022,10-2022,04-2022,primavera,10,12,0,0,23,ausencia,ausencia,ausencia,presencia,800,0,600,400,7,0,0,0,30,,0,,100,0.005,0.001,0.15,2.1,43,Extremadamente deteriorada
42,Berisso - La Balandra,Berisso,BS093,04/05/2022,5,2022,05-2022,02-2022,otoño,6,9,0,9,75,ausencia,ausencia,ausencia,ausencia,600,0,330,190,7,0,0,0,88,2,0,,0,0.005,0.001,0.15,10,55,Muy deteriorada
3,CANAL ALIVIADOR 100 MTS R LUJAN,Tigre,TI002,23/02/2022,2,2022,02-2022,01-2022,verano,25,23,3,7,17,ausencia,presencia,ausencia,ausencia,1800,0,200,580,7,0,0,1,29,2,1,,100,0.005,0.001,0.2,10,45,Muy deteriorada
29,PEJERREY,Quilmes,QU063,7/11/2018,11,2018,11-2018,04-2018,primavera,18,0,9,8,40,ausencia,ausencia,presencia,presencia,3000,0,2500,600,7,0,0,1,42,20,0,,82,0.006,0.002,0.5,20,44,Muy deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,5,7,64,,,,ausencia,600,0,500,10,7,0,0,0,28,5,0,,70,0.006,0.002,0.5,10,63,Extremadamente deteriorada
24,ARROYO SARANDI,Avellaneda,AV052,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,6,6,46,ausencia,ausencia,ausencia,ausencia,2200,0,300,10,7,0,0,0,84,12,0,,187,0.006,0.002,0.5,10,58,Muy deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,16/05/2018,5,2018,05-2018,02-2018,otoño,20,0,3,8,44,,,,presencia,13000,0,4000,150,7,0,0,0,39,9,0,,87,0.006,0.002,0.5,10,39,Extremadamente deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,7/11/2018,11,2018,11-2018,04-2018,primavera,22,0,6,8,31,ausencia,ausencia,ausencia,ausencia,400,0,100,10,7,0,1,1,59,18,0,,50,0.006,0.002,0.5,10,66,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,7/11/2018,11,2018,11-2018,04-2018,primavera,21,0,6,8,31,ausencia,ausencia,ausencia,ausencia,1400,0,500,20,7,0,0,0,11,6,0,,50,0.006,0.002,0.5,10,66,Extremadamente deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,7/11/2018,11,2018,11-2018,04-2018,primavera,21,0,9,8,52,ausencia,ausencia,ausencia,ausencia,400,0,200,10,7,0,0,1,26,12,0,,50,0.006,0.002,0.5,10,59,Deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,13/02/2019,2,2019,02-2019,01-2019,verano,22,9,0,8,33,ausencia,ausencia,ausencia,ausencia,2800,0,1400,1400,7,0,0,1,56,26,0,,75,0.006,0.002,0.5,23,45,Muy deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,06/02/2019,2,2019,02-2019,01-2019,verano,26,6,0,8,90,ausencia,ausencia,ausencia,ausencia,1400,0,500,50,7,0,0,0,49,12,0,,49,0.006,0.002,0.5,10,66,Deteriorada
9,ARROYO ABRA VIEJA Y ARROYO STA ROSA,Tigre,TI009,06/02/2019,2,2019,02-2019,01-2019,verano,26,4,0,7,60,ausencia,ausencia,ausencia,ausencia,600,0,150,110,7,0,0,0,54,12,0,,49,0.006,0.002,0.5,10,62,Muy deteriorada
28,NAUTICO,Quilmes,QU062,06/02/2019,2,2019,02-2019,01-2019,verano,24,7,0,7,79,ausencia,ausencia,ausencia,presencia,600,0,240,10,7,0,0,0,44,14,0,,195,0.006,0.002,0.5,10,61,Muy deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,4/11/2020,11,2020,11-2020,04-2020,primavera,18,18,10,8,100,ausencia,ausencia,ausencia,ausencia,0,0,50,,7,0,0,1,0,16,0,,50,0.006,0.002,0,38,63,Muy deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,19/02/2020,2,2020,02-2020,01-2020,verano,26,19,4,8,58,ausencia,ausencia,ausencia,ausencia,0,0,150,,7,0,0,0,0,9,0,,50,0.006,0.002,0,10,75,Deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,4/11/2020,11,2020,11-2020,04-2020,primavera,19,13,6,8,100,ausencia,ausencia,ausencia,presencia,0,0,250,,7,0,0,0,0,18,0,,50,0.006,0.002,0,10,66,Deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,24/02/2021,2,2021,02-2021,01-2021,verano,24,20,8,8,39,ausencia,ausencia,ausencia,ausencia,2200,0,50,30,7,0,0,1,30,3,0,,100,5,0.001,0.15,35,51,Muy deteriorada
17,Costa y Melo,Vicente Lopez,VL031,24/02/2021,2,2021,02-2021,01-2021,verano,25,26,6,7,45,ausencia,ausencia,ausencia,presencia,4000,0,100,100,7,0,0,2,30,2,0,,100,5,0.001,0.15,0,46,Muy deteriorada
1,CANAL VILLANUEVA Y RIO LUJAN,Tigre,TI001,24/02/2021,2,2021,02-2021,01-2021,verano,26,27,4,7,60,ausencia,ausencia,ausencia,presencia,4000,0,1000,330,7,0,0,1,30,2,0,,100,5,0.001,0.15,0,42,Extremadamente deteriorada
30,Berazategui – Calle 11 y costa y salida cloaca (BZ 078),Berazategui,BZ078,31/10/2022,10,2022,10-2022,04-2022,primavera,15,11,11,8,37,ausencia,ausencia,ausencia,ausencia,1600,0,1600,320,7,0,0,1,37,,0,,100,12,0.001,0.15,92.4,40,Extremadamente deteriorada
19,MIRADOR TOMA DE AGUA,CABA,CA044,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,6,8,53,,,,,1600,0,1600,650,7,0,0,0,19,5,0,,,19,19,0,,48,Extremadamente deteriorada
30,Berazategui – Calle 11 y costa y salida cloaca (BZ 078),Berazategui,BZ078,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,7,8,150,ausencia,ausencia,,ausencia,1820,0,700,130,7,0,1,1,11,5,0,,2044,0.01,5,0.5,1889,41,Muy deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,7,7,68,ausencia,presencia,ausencia,ausencia,2110,0,1530,100,7,0,1,1,28,5,0,,602,0.01,5,0.5,998,47,Muy deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,7,7,369,ausencia,,presencia,,1980,0,1430,110,7,0,1,1,28,5,0,,508,0.01,5,0.5,89,45,Muy deteriorada
11,ESPIGON LA FAROLA,San Isidro,SI021,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,6,8,201,ausencia,ausencia,ausencia,,1500,0,450,10,7,0,1,1,10,5,0,,50,0.01,5,0.5,50,60,Muy deteriorada
12,"PLAYA RESERVA ECOLOGICA, ESPIGON",San Isidro,SI022,21/03/2018,3,2018,03-2018,01-2018,verano,22,0,5,7,215,ausencia,ausencia,ausencia,,1810,0,380,10,7,0,1,1,10,5,0,,50,0.01,5,0.5,50,59,Muy deteriorada
17,Costa y Melo,Vicente Lopez,VL031,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,7,7,93,ausencia,,solo por olas,,1750,0,1390,90,7,0,1,1,10,5,0,,50,0.01,5,0.5,50,57,Extremadamente deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,8,8,122,ausencia,ausencia,ausencia,,2410,0,1720,220,7,0,1,1,10,5,0,,50,0.01,5,0.5,50,52,Muy deteriorada
35,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,04/05/2022,5,2022,05-2022,02-2022,otoño,14,8,9,8,55,ausencia,ausencia,ausencia,ausencia,500,0,20,10,8,0,0,0,64,2,0,,0,0.005,0.001,0.15,120,64,Muy deteriorada
1,CANAL VILLANUEVA Y RIO LUJAN,Tigre,TI001,04/05/2022,5,2022,05-2022,02-2022,otoño,20,16,8,7,60,ausencia,ausencia,ausencia,presencia,1000,0,200,50,8,0,0,0,48,3,0,,0,0.005,0.001,0.15,10,59,Muy deteriorada
7,RIO LUJAN y CANAL SAN FERNANDO,Tigre,TI007,04/05/2022,5,2022,05-2022,02-2022,otoño,17,13,5,7,60,ausencia,ausencia,ausencia,presencia,30000,0,2300,300,8,0,0,0,63,3,0,,0,0.005,0.001,0.15,10,41,Extremadamente deteriorada
17,Costa y Melo,Vicente Lopez,VL031,04/05/2022,5,2022,05-2022,02-2022,otoño,0,22,0,0,45,ausencia,ausencia,ausencia,ausencia,170000,0,10000,1500,8,0,0,0,77,2,0,,0,0.005,0.001,0.15,10,38,Extremadamente deteriorada
37,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,23/02/2022,2,2022,02-2022,01-2022,verano,24,27,8,8,35,ausencia,ausencia,ausencia,ausencia,1800,0,100,80,8,0,0,0,29,2,0,,100,0.005,0.001,0.2,17.4,57,Muy deteriorada
39,Playa La Bagliardi,Berisso,BS091,16/05/2018,5,2018,05-2018,02-2018,otoño,11,0,7,9,44,ausencia,,presencia,ausencia,6400,0,1700,30,8,0,1,1,44,10,0,,50,0.006,0.002,0.5,10,50,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,06/02/2019,2,2019,02-2019,01-2019,verano,26,4,0,8,39,ausencia,ausencia,ausencia,ausencia,7500,0,7000,500,8,0,0,0,42,10,0,,49,0.006,0.002,0.5,10,46,Muy deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,15/05/2019,5,2019,05-2019,02-2019,otoño,14,11,0,8,67,ausencia,ausencia,ausencia,ausencia,900,0,600,350,8,0,1,1,21,18,0,,50,0.006,0.002,0.5,10,56,Muy deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,30/10/2019,10,2019,10-2019,04-2019,primavera,20,8,0,7,52,ausencia,ausencia,ausencia,ausencia,12000,0,9200,2100,8,0,0,1,29,8,0,,49,0.006,0.002,0.5,10,44,Extremadamente deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,4/11/2020,11,2020,11-2020,04-2020,primavera,20,20,8,8,100,ausencia,ausencia,ausencia,ausencia,0,0,49,,8,0,0,1,0,22,0,,50,0.006,0.002,0,17,60,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,4/11/2020,11,2020,11-2020,04-2020,primavera,20,13,7,8,100,ausencia,presencia,ausencia,ausencia,0,0,750,,8,0,0,1,0,9,0,,50,0.006,0.002,0,15,62,Muy deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,15/08/2018,8,2018,08-2018,03-2018,invierno,13,0,12,9,39,ausencia,ausencia,ausencia,ausencia,200,0,99,400,8,0,1,1,36,20,0,,67,5,1,0.5,79.6,49,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,24/02/2021,2,2021,02-2021,01-2021,verano,25,20,6,8,26,ausencia,ausencia,ausencia,ausencia,160,0,120,90,8,0,0,1,30,2,0,,100,5,0.001,0.15,9,57,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,19/05/2021,5,2021,05-2021,02-2021,otoño,14,11,9,8,30,ausencia,ausencia,ausencia,ausencia,600,0,100,20,8,0,0,0,2,3,0,,39,100,0.005,10,0,74,Deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,24/02/2021,2,2021,02-2021,01-2021,verano,25,20,4,8,40,ausencia,ausencia,ausencia,ausencia,1300,0,100,280,8,0,0,1,30,2,0,,100,8.7,0.001,0.15,15,50,Muy deteriorada
33,Boca Cerrada (Res.Nat. Punta Lara),Boca Cerrada (Res.Nat. Punta Lara),EN-EXTRA,27/10/2021,10,2021,10-2021,04-2021,primavera,0,28,0,0,31,ausencia,ausencia,ausencia,ausencia,6000,0,200,20,8,0,0,0,61,6,0,,100,0,0,0.2,7891,46,Muy deteriorada
15,Reserva Barrio El Ceibo,Vicente Lopez,VL033,04/05/2022,5,2022,05-2022,02-2022,otoño,0,23,0,0,27,ausencia,ausencia,ausencia,ausencia,3000,0,700,350,9,0,0,0,54,2,0,,0,0.005,0.001,0.15,10,50,Muy deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,16/05/2018,5,2018,05-2018,02-2018,otoño,17,0,7,8,56,ausencia,ausencia,ausencia,ausencia,800,0,300,10,9,0,0,0,48,5,0,,50,0.006,0.002,0.5,10,71,Muy deteriorada
10,Del Arca,San Fernando,SF015,16/05/2018,5,2018,05-2018,02-2018,otoño,18,0,5,7,69,,,,ausencia,3200,0,800,25,9,0,1,1,22,10,0,,58,0.006,0.002,0.5,10,53,Muy deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,15/05/2019,5,2019,05-2019,02-2019,otoño,17,10,0,8,100,ausencia,ausencia,ausencia,ausencia,400,0,100,10,9,0,0,0,59,14,0,,50,0.006,0.002,0.5,10,70,Deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,15/05/2019,5,2019,05-2019,02-2019,otoño,17,8,0,8,97,ausencia,ausencia,ausencia,ausencia,150,0,150,10,9,0,0,1,25,18,0,,50,0.006,0.002,0.5,10,66,Deteriorada
39,Playa La Bagliardi,Berisso,BS091,15/05/2019,5,2019,05-2019,02-2019,invierno,7,7,0,8,31,ausencia,ausencia,ausencia,presencia,1400,0,900,250,9,0,0,0,118,28,0,,50,0.006,0.002,0.5,10,54,Muy deteriorada
13,Playa Espigón de Pacheco,San Isidro,SI024,28/05/2019,5,2019,05-2019,02-2019,otoño,16,9,0,8,82,ausencia,ausencia,ausencia,ausencia,3600,0,2400,200,9,0,0,1,51,8,0,,50,0.006,0.002,0.5,10,52,Muy deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,30/10/2019,10,2019,10-2019,04-2019,primavera,20,5,0,8,76,ausencia,ausencia,ausencia,ausencia,600,0,99,10,9,0,0,0,33,4,0,,49,0.006,0.002,0.5,10,71,Deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,30/10/2019,10,2019,10-2019,04-2019,primavera,20,6,0,8,55,ausencia,ausencia,ausencia,ausencia,2200,0,2000,550,9,0,0,0,15,8,0,,49,0.006,0.002,0.5,10,55,Muy deteriorada
35,ARROYO DEL GATO,Ensenada,EN083,21/03/2018,3,2018,03-2018,01-2018,verano,20,0,4,7,209,ausencia,ausencia,ausencia,,2510,0,1910,140,9,0,1,1,10,5,0,,50,0.01,5,0.5,9160,39,Extremadamente deteriorada
40,Berisso - La Municipal,Berisso,BS094,21/03/2018,3,2018,03-2018,01-2018,verano,12,0,9,8,143,ausencia,ausencia,ausencia,ausencia,1740,0,1390,90,9,0,1,1,10,5,0,,50,0.01,5,0.5,1804,47,Extremadamente deteriorada
38,Berisso – Calle 66,Berisso,BS095,21/03/2018,3,2018,03-2018,01-2018,verano,13,0,7,8,78,presencia,ausencia,ausencia,presencia,1620,0,1410,70,9,0,1,1,10,5,0,,50,0.01,5,0.5,50,53,Muy deteriorada
5,RIO RECONQUISTA Y RIO LUJAN,Tigre,TI004,04/05/2022,5,2022,05-2022,02-2022,otoño,18,16,5,7,70,presencia,ausencia,ausencia,presencia,28000,0,5200,460,9,0,0,1,67,4,0,,0,0.01,0.001,0.15,10,37,Extremadamente deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,16/05/2018,5,2018,05-2018,02-2018,otoño,0,0,0,0,36,,,,,1600,0,200,10,10,0,0,0,58,28,0,,50,0.006,0.002,0.5,10,62,Muy deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,16/05/2018,5,2018,05-2018,02-2018,otoño,16,0,8,8,41,ausencia,ausencia,ausencia,ausencia,2000,0,700,10,10,0,0,0,27,20,0,,50,0.006,0.002,0.5,10,61,Muy deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,16/05/2018,5,2018,05-2018,02-2018,otoño,15,0,6,7,31,ausencia,ausencia,presencia,ausencia,1200,0,700,10,10,0,0,0,29,22,0,,123,0.006,0.002,0.5,10,59,Muy deteriorada
16,Puerto de Olivos Espigón,Vicente Lopez,VL032,06/02/2019,2,2019,02-2019,01-2019,verano,26,6,0,7,49,ausencia,ausencia,ausencia,ausencia,34000,0,28100,800,10,0,0,0,42,6,0,,49,0.006,0.002,0.5,10,42,Extremadamente deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,12/02/2020,2,2020,02-2020,01-2020,verano,25,0,8,8,103,,,,,0,0,870,,10,0,0,0,0,5,0,,50,0.006,0.002,0,10,66,Deteriorada
18,Parque de los Niños,CABA,CA041,12/02/2020,2,2020,02-2020,01-2020,verano,26,0,8,8,81,,,,,0,0,4200,,10,0,0,0,0,5,0,,50,0.006,0.002,0,10,55,Muy deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,21/03/2018,3,2018,03-2018,01-2018,verano,20,0,10,8,165,ausencia,ausencia,ausencia,,1600,0,650,10,10,0,1,1,10,5,0,,50,0.01,5,0.5,10226,42,Muy deteriorada
32,Berazategui - Balneario Hudson calle 63 (BZ 080),Berazategui,BZ080,21/03/2018,3,2018,03-2018,01-2018,verano,20,0,9,8,150,ausencia,ausencia,,ausencia,2130,0,780,180,10,0,1,1,10,5,0,,50,0.01,5,0.5,6329,42,Extremadamente deteriorada
39,Playa La Bagliardi,Berisso,BS091,21/03/2018,3,2018,03-2018,01-2018,verano,11,0,7,8,147,ausencia,ausencia,ausencia,ausencia,1990,0,1490,150,10,0,1,1,22,5,0,,50,0.01,5,0.5,1068,48,Muy deteriorada
37,Balneario Palo Blanco,Berisso,BS092,21/03/2018,3,2018,03-2018,01-2018,verano,13,0,9,8,173,ausencia,ausencia,ausencia,presencia,2230,0,1600,130,10,0,1,1,14,5,0,,50,0.01,5,0.5,579,47,Muy deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,21/03/2018,3,2018,03-2018,01-2018,verano,20,0,9,8,140,ausencia,ausencia,,ausencia,1720,0,620,10,10,0,1,1,11,5,0,,78,0.01,5,0.5,50,57,Extremadamente deteriorada
34,TOMA DE AGUA CLUB DE PESCA RIO,Ensenada,EN082,21/03/2018,3,2018,03-2018,01-2018,verano,20,0,6,8,207,ausencia,ausencia,ausencia,,2430,0,1860,230,10,0,1,1,10,5,0,,50,0.01,5,0.5,50,52,Extremadamente deteriorada
36,PREFECTURA ISLA SANTIAGO,Ensenada,EN084,21/03/2018,3,2018,03-2018,01-2018,verano,20,0,8,8,101,ausencia,ausencia,ausencia,,2110,0,1620,150,10,0,1,1,10,5,0,,50,0.01,5,15.26,5385,35,Muy deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,04/05/2022,5,2022,05-2022,02-2022,otoño,17,15,12,9,45,ausencia,ausencia,ausencia,ausencia,280000,0,3600,1580,10,0,0,1,110,12,1,,0,0.02,0.001,0.15,10,36,Extremadamente deteriorada
29,PEJERREY,Quilmes,QU063,04/05/2022,5,2022,05-2022,02-2022,otoño,15,13,10,8,38,ausencia,ausencia,ausencia,ausencia,170000,0,110,180,11,0,0,0,48,9,0,,0,0.005,0.001,0.15,1030,40,Extremadamente deteriorada
37,Balneario Palo Blanco,Berisso,BS092,16/05/2018,5,2018,05-2018,02-2018,otoño,11,0,7,8,39,ausencia,ausencia,ausencia,ausencia,1600,0,300,10,11,0,0,0,27,7,0,,123,0.006,0.002,0.5,10,61,Extremadamente deteriorada
31,Berazategui - Puerto Trinidad (BZ 077),Berazategui,BZ077,30/10/2019,10,2019,10-2019,04-2019,primavera,21,8,0,7,101,ausencia,ausencia,ausencia,ausencia,49500,0,6100,1100,11,0,1,1,24,8,0,,49,0.006,0.002,0.5,12.8,40,Extremadamente deteriorada
17,Costa y Melo,Vicente Lopez,VL031,06/02/2019,2,2019,02-2019,01-2019,verano,26,8,0,7,50,ausencia,ausencia,ausencia,presencia,18500,0,16600,950,11,0,0,1,37,6,0,,225,0.006,0.002,0.5,10,40,Extremadamente deteriorada
33,CAMPING EVA PERON,Ensenada,EN081,15/08/2018,8,2018,08-2018,03-2018,invierno,13,0,13,9,43,ausencia,ausencia,ausencia,ausencia,99,0,99,90,11,0,0,0,49,4,0,,380,5,1,0.5,74.7,61,Muy deteriorada
6,RIO TIGRE 100 MTS ANTES RÍO LUJAN,Tigre,TI005,04/05/2022,5,2022,05-2022,02-2022,otoño,17,13,4,7,80,ausencia,ausencia,ausencia,presencia,106000,0,8000,770,11,0,0,1,54,4,0,,0,9,0.001,0.15,10,37,Extremadamente deteriorada
20,CLUB DE PESCA = PUNTA CARRASCO,CABA,CA046,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,7,8,40,,,,,9400,0,8900,3500,11,0,0,0,19,5,0,,,19,19,0,,40,Muy deteriorada
18,Parque de los Niños,CABA,CA041,21/03/2018,3,2018,03-2018,01-2018,verano,21,0,5,7,52,,,,,7700,0,6800,1300,11,0,0,0,37,5,0,,,19,19,0,,38,Muy deteriorada
21,RESERVA ECOLOGICA -PLAYITA,CABA,CA047,21/03/2018,3,2018,03-2018,01-2018,verano,22,0,8,8,53,,,,,690,0,670,270,11,0,1,0,75,5,0,,50,19,19,0.5,2431,46,Extremadamente deteriorada
14,Perú Puente,San Isidro,SI023,21/03/2018,3,2018,03-2018,01-2018,verano,22,0,3,7,44,ausencia,ausencia,ausencia,,2510,0,1670,200,11,0,1,1,28,5,0,,350,0.01,5,0.5,50,49,Muy deteriorada
27,CALLE ESPORA,Quilmes,QU061,04/05/2022,5,2022,05-2022,02-2022,otoño,16,13,6,7,34,ausencia,ausencia,ausencia,ausencia,27000,0,300,5,12,0,0,1,90,7,1,,0,0.005,0.001,0.15,10,45,Muy deteriorada
28,NAUTICO,Quilmes,QU062,04/05/2022,5,2022,05-2022,02-2022,otoño,16,13,5,7,37,ausencia,ausencia,ausencia,ausencia,20000,0,150,100,12,0,0,0,82,4,0,,0,0.005,0.001,0.15,10,45,Muy deteriorada
